CompoundID,ChemOntID,ClassifiedResults
71301261,CHEMONTID:0003305,Intermediate_nodes: Aminosaccharides
71301261,CHEMONTID:0000282,Direct_parent: Aminoglycosides
71301261,CHEMONTID:0000147,alternative_parents: Macrolides and analogues
71301261,CHEMONTID:0001498,alternative_parents: Hexoses
71301261,CHEMONTID:0002207,alternative_parents: O-glycosyl compounds
71301261,CHEMONTID:0001713,alternative_parents: Beta hydroxy acids and derivatives
71301261,CHEMONTID:0000291,alternative_parents: Pyrimidones
71301261,CHEMONTID:0001893,alternative_parents: Halopyrimidines
71301261,CHEMONTID:0001262,alternative_parents: Aminopyrimidines and derivatives
71301261,CHEMONTID:0002453,alternative_parents: Primary aromatic amines
71301261,CHEMONTID:0000346,alternative_parents: Dicarboxylic acids and derivatives
71301261,CHEMONTID:0002012,alternative_parents: Oxanes
71301261,CHEMONTID:0001031,alternative_parents: Aryl fluorides
71301261,CHEMONTID:0002202,alternative_parents: Hydropyrimidines
71301261,CHEMONTID:0004144,alternative_parents: Heteroaromatic compounds
71301261,CHEMONTID:0001661,alternative_parents: Secondary alcohols
71301261,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
71301261,CHEMONTID:0001092,alternative_parents: Hemiacetals
71301261,CHEMONTID:0001897,"alternative_parents: 1,2-aminoalcohols"
71301261,CHEMONTID:0004176,alternative_parents: Amino acids
71301261,CHEMONTID:0000050,alternative_parents: Lactones
71301261,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
71301261,CHEMONTID:0001205,alternative_parents: Carboxylic acids
71301261,CHEMONTID:0001656,alternative_parents: Acetals
71301261,CHEMONTID:0002286,alternative_parents: Polyols
71301261,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
71301261,CHEMONTID:0001831,alternative_parents: Carbonyl compounds
71301261,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
71301261,CHEMONTID:0000469,alternative_parents: Monoalkylamines
71301261,CHEMONTID:0003940,alternative_parents: Organic oxides
71301261,CHEMONTID:0001517,alternative_parents: Organofluorides
71301261,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
71301261,NotAvailable,"Substituents: [""Aminoglycoside core"", ""Macrolide"", ""Hexose monosaccharide"", ""Glycosyl compound"", ""O-glycosyl compound"", ""Aminopyrimidine"", ""Beta-hydroxy acid"", ""Halopyrimidine"", ""Pyrimidone"", ""Aryl fluoride"", ""Aryl halide"", ""Dicarboxylic acid or derivatives"", ""Hydropyrimidine"", ""Hydroxy acid"", ""Monosaccharide"", ""Oxane"", ""Primary aromatic amine"", ""Pyrimidine"", ""Heteroaromatic compound"", ""Secondary alcohol"", ""1,2-aminoalcohol"", ""Carboxylic acid ester"", ""Amino acid"", ""Hemiacetal"", ""Lactone"", ""Amino acid or derivatives"", ""Organoheterocyclic compound"", ""Azacycle"", ""Polyol"", ""Acetal"", ""Carboxylic acid derivative"", ""Carboxylic acid"", ""Oxacycle"", ""Primary amine"", ""Carbonyl group"", ""Organic oxide"", ""Organofluoride"", ""Organonitrogen compound"", ""Organic nitrogen compound"", ""Organohalogen compound"", ""Alcohol"", ""Primary aliphatic amine"", ""Hydrocarbon derivative"", ""Organopnictogen compound"", ""Amine"", ""Aromatic heteropolycyclic compound""]"
71301261,NotAvailable,External_descriptors: []
71301261,NotAvailable,"Ancestors: [""1,2-aminoalcohols"", ""Acetals"", ""Alcohols and polyols"", ""Alkanolamines"", ""Amines"", ""Amino acids"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aminoglycosides"", ""Aminopyrimidines and derivatives"", ""Aminosaccharides"", ""Aryl fluorides"", ""Aryl halides"", ""Azacyclic compounds"", ""Beta hydroxy acids and derivatives"", ""Carbohydrates and carbohydrate conjugates"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Diazines"", ""Dicarboxylic acids and derivatives"", ""Ethers"", ""Glycosyl compounds"", ""Halopyrimidines"", ""Hemiacetals"", ""Heteroaromatic compounds"", ""Hexoses"", ""Hydrocarbon derivatives"", ""Hydropyrimidines"", ""Hydroxy acids and derivatives"", ""Lactones"", ""Macrolides and analogues"", ""Monoalkylamines"", ""Monosaccharides"", ""O-glycosyl compounds"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organofluorides"", ""Organohalogen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Phenylpropanoids and polyketides"", ""Polyols"", ""Primary amines"", ""Primary aromatic amines"", ""Pyrimidines and pyrimidine derivatives"", ""Pyrimidones"", ""Secondary alcohols""]"
71301261,NotAvailable,"predicted_chebi_terms: [""macrolide (CHEBI:25106)"", ""hexose (CHEBI:18133)"", ""glycoside (CHEBI:24400)"", ""3-hydroxy carboxylic acid (CHEBI:61355)"", ""pyrimidone (CHEBI:38337)"", ""pyrimidines (CHEBI:39447)"", ""organohalogen compound (CHEBI:36684)"", ""aminopyrimidine (CHEBI:38338)"", ""primary arylamine (CHEBI:50471)"", ""dicarboxylic acid (CHEBI:35692)"", ""oxanes (CHEBI:46942)"", ""organofluorine compound (CHEBI:37143)"", ""organic aromatic compound (CHEBI:33659)"", ""secondary alcohol (CHEBI:35681)"", ""carboxylic ester (CHEBI:33308)"", ""hemiacetal (CHEBI:5653)"", ""amino alcohol (CHEBI:22478)"", ""amino acid (CHEBI:33709)"", ""lactone (CHEBI:25000)"", ""organonitrogen heterocyclic compound (CHEBI:38101)"", ""carboxylic acid (CHEBI:33575)"", ""acetal (CHEBI:59769)"", ""polyol (CHEBI:26191)"", ""oxacycle (CHEBI:38104)"", ""carbonyl compound (CHEBI:36586)"", ""organic molecule (CHEBI:72695)"", ""alkylamine (CHEBI:13759)"", ""organic oxide (CHEBI:25701)"", ""pnictogen molecular entity (CHEBI:33302)"", ""organic molecular entity (CHEBI:50860)"", ""aminoglycoside (CHEBI:47779)"", ""chemical entity (CHEBI:24431)"", ""organooxygen compound (CHEBI:36963)"", ""oxygen molecular entity (CHEBI:25806)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""monosaccharide (CHEBI:35381)"", ""organic acid (CHEBI:64709)"", ""hydroxy carboxylic acid (CHEBI:24669)"", ""organic heterocyclic compound (CHEBI:24532)"", ""diazines (CHEBI:38313)"", ""nitrogen molecular entity (CHEBI:51143)"", ""organonitrogen compound (CHEBI:35352)"", ""amine (CHEBI:32952)"", ""primary amine (CHEBI:32877)"", ""haloarene (CHEBI:50887)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)"", ""ether (CHEBI:25698)"", ""amino sugar (CHEBI:28963)""]"
71301261,NotAvailable,"predicted_lipidmaps_terms: [""Macrolides and lactone polyketides (PK04)"", ""Dicarboxylic acids (FA0117)""]"
71301261,NotAvailable,Classification_version: 2.1
71306732,CHEMONTID:0000000,Kingdom: Organic compounds
71306732,CHEMONTID:0004603,Superclass: Organic oxygen compounds
71306732,CHEMONTID:0000323,Class: Organooxygen compounds
71306732,CHEMONTID:0000011,Subclass: Carbohydrates and carbohydrate conjugates
71306732,CHEMONTID:0003305,Intermediate_nodes: Aminosaccharides
71306732,CHEMONTID:0000282,Direct_parent: Aminoglycosides
71306732,CHEMONTID:0001542,alternative_parents: Disaccharides
71306732,CHEMONTID:0001986,alternative_parents: Tricarboxylic acids and derivatives
71306732,CHEMONTID:0002012,alternative_parents: Oxanes
71306732,CHEMONTID:0001670,alternative_parents: Tertiary alcohols
71306732,CHEMONTID:0002434,alternative_parents: Alpha-hydrogen aldehydes
71306732,CHEMONTID:0002239,alternative_parents: Trialkylamines
71306732,CHEMONTID:0001661,alternative_parents: Secondary alcohols
71306732,CHEMONTID:0000050,alternative_parents: Lactones
71306732,CHEMONTID:0001238,alternative_parents: Carboxylic acid esters
71306732,CHEMONTID:0000347,alternative_parents: Amino acids and derivatives
71306732,CHEMONTID:0001897,"alternative_parents: 1,2-aminoalcohols"
71306732,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
71306732,CHEMONTID:0001167,alternative_parents: Dialkyl ethers
71306732,CHEMONTID:0001656,alternative_parents: Acetals
71306732,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
71306732,CHEMONTID:0003940,alternative_parents: Organic oxides
71306732,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
71306732,NotAvailable,"Substituents: [""Aminoglycoside core"", ""Disaccharide"", ""Tricarboxylic acid or derivatives"", ""Oxane"", ""Tertiary alcohol"", ""Alpha-hydrogen aldehyde"", ""Tertiary aliphatic amine"", ""Tertiary amine"", ""Secondary alcohol"", ""Lactone"", ""Carboxylic acid ester"", ""Amino acid or derivatives"", ""1,2-aminoalcohol"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Ether"", ""Dialkyl ether"", ""Carboxylic acid derivative"", ""Acetal"", ""Organic nitrogen compound"", ""Organopnictogen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Organonitrogen compound"", ""Carbonyl group"", ""Amine"", ""Aldehyde"", ""Alcohol"", ""Aliphatic heteromonocyclic compound""]"
71306732,NotAvailable,External_descriptors: []
71306732,NotAvailable,"Ancestors: [""1,2-aminoalcohols"", ""Acetals"", ""Alcohols and polyols"", ""Aldehydes"", ""Alkanolamines"", ""Alpha-hydrogen aldehydes"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Aminoglycosides"", ""Aminosaccharides"", ""Carbohydrates and carbohydrate conjugates"", ""Carbonyl compounds"", ""Carboxylic acid derivatives"", ""Carboxylic acid esters"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Dialkyl ethers"", ""Disaccharides"", ""Ethers"", ""Hydrocarbon derivatives"", ""Lactones"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Secondary alcohols"", ""Tertiary alcohols"", ""Tertiary amines"", ""Trialkylamines"", ""Tricarboxylic acids and derivatives""]"
71306732,NotAvailable,predicted_chebi_terms: []
71306732,NotAvailable,predicted_lipidmaps_terms: []
71306732,NotAvailable,Classification_version: 2.1
71311919,CHEMONTID:0000000,Kingdom: Organic compounds
71311919,CHEMONTID:0000264,Superclass: Organic acids and derivatives
71311919,CHEMONTID:0000265,Class: Carboxylic acids and derivatives
71311919,CHEMONTID:0000013,"Subclass: Amino acids, peptides, and analogues"
71311919,CHEMONTID:0000348,Intermediate_nodes: Peptides
71311919,CHEMONTID:0004830,Direct_parent: Dipeptides
71311919,CHEMONTID:0000174,alternative_parents: Penicillins
71311919,CHEMONTID:0001189,alternative_parents: N-acyl-alpha amino acids and derivatives
71311919,CHEMONTID:0002363,alternative_parents: Phenylacetamides
71311919,CHEMONTID:0002647,alternative_parents: Cyclohexanols
71311919,CHEMONTID:0002012,alternative_parents: Oxanes
71311919,CHEMONTID:0001540,alternative_parents: Monosaccharides
71311919,CHEMONTID:0002509,alternative_parents: Cyclitols and derivatives
71311919,CHEMONTID:0000226,alternative_parents: Thiazolidines
71311919,CHEMONTID:0002648,alternative_parents: Tetrahydrofurans
71311919,CHEMONTID:0001664,alternative_parents: Tertiary carboxylic acid amides
71311919,CHEMONTID:0001670,alternative_parents: Tertiary alcohols
71311919,CHEMONTID:0003675,alternative_parents: Alpha-hydroxyaldehydes
71311919,CHEMONTID:0001663,alternative_parents: Secondary carboxylic acid amides
71311919,CHEMONTID:0000375,alternative_parents: Guanidines
71311919,CHEMONTID:0000102,alternative_parents: Azetidines
71311919,CHEMONTID:0001666,alternative_parents: Thiohemiaminal derivatives
71311919,CHEMONTID:0003633,"alternative_parents: Propargyl-type 1,3-dipolar organic compounds"
71311919,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
71311919,CHEMONTID:0001137,alternative_parents: Monocarboxylic acids and derivatives
71311919,CHEMONTID:0003862,alternative_parents: Dialkylthioethers
71311919,CHEMONTID:0002228,alternative_parents: Dialkylamines
71311919,CHEMONTID:0001205,alternative_parents: Carboxylic acids
71311919,CHEMONTID:0003152,alternative_parents: Carboximidamides
71311919,CHEMONTID:0004139,alternative_parents: Azacyclic compounds
71311919,CHEMONTID:0004557,alternative_parents: Organopnictogen compounds
71311919,CHEMONTID:0003940,alternative_parents: Organic oxides
71311919,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
71311919,NotAvailable,"Substituents: [""Alpha-dipeptide"", ""Penicillin"", ""N-acyl-alpha amino acid or derivatives"", ""Phenylacetamide"", ""Alpha-amino acid or derivatives"", ""Penam"", ""Cyclohexanol"", ""Benzenoid"", ""Oxane"", ""Monosaccharide"", ""Monocyclic benzene moiety"", ""Cyclitol or derivatives"", ""Alpha-hydroxyaldehyde"", ""Thiazolidine"", ""Tetrahydrofuran"", ""Tertiary carboxylic acid amide"", ""Tertiary alcohol"", ""Cyclic alcohol"", ""Beta-lactam"", ""Secondary carboxylic acid amide"", ""Secondary alcohol"", ""Lactam"", ""Guanidine"", ""Carboxamide group"", ""Azetidine"", ""Oxacycle"", ""Azacycle"", ""Organoheterocyclic compound"", ""Dialkylthioether"", ""Organic 1,3-dipolar compound"", ""Propargyl-type 1,3-dipolar organic compound"", ""Carboximidamide"", ""Hemithioaminal"", ""Thioether"", ""Secondary amine"", ""Monocarboxylic acid or derivatives"", ""Secondary aliphatic amine"", ""Carboxylic acid"", ""Organic nitrogen compound"", ""Organic oxygen compound"", ""Organopnictogen compound"", ""Organic oxide"", ""Hydrocarbon derivative"", ""Organooxygen compound"", ""Organonitrogen compound"", ""Carbonyl group"", ""Amine"", ""Aldehyde"", ""Alcohol"", ""Aromatic heteropolycyclic compound""]"
71311919,NotAvailable,External_descriptors: []
71311919,NotAvailable,"Ancestors: [""Alcohols and polyols"", ""Aldehydes"", ""Alpha amino acids and derivatives"", ""Alpha-hydroxyaldehydes"", ""Amines"", ""Amino acids and derivatives"", ""Amino acids, peptides, and analogues"", ""Azacyclic compounds"", ""Azetidines"", ""Azolidines"", ""Benzene and substituted derivatives"", ""Benzenoids"", ""Beta lactams"", ""Carbohydrates and carbohydrate conjugates"", ""Carbonyl compounds"", ""Carboximidamides"", ""Carboxylic acid amides"", ""Carboxylic acid derivatives"", ""Carboxylic acids"", ""Carboxylic acids and derivatives"", ""Chemical entities"", ""Cyclic alcohols and derivatives"", ""Cyclitols and derivatives"", ""Cyclohexanols"", ""Dialkylamines"", ""Dialkylthioethers"", ""Dipeptides"", ""Guanidines"", ""Hydrocarbon derivatives"", ""Lactams"", ""Monocarboxylic acids and derivatives"", ""Monosaccharides"", ""N-acyl-alpha amino acids and derivatives"", ""Organic 1,3-dipolar compounds"", ""Organic acids and derivatives"", ""Organic compounds"", ""Organic nitrogen compounds"", ""Organic oxides"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organonitrogen compounds"", ""Organooxygen compounds"", ""Organopnictogen compounds"", ""Organosulfur compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Penams"", ""Penicillins"", ""Peptides"", ""Phenylacetamides"", ""Propargyl-type 1,3-dipolar organic compounds"", ""Secondary alcohols"", ""Secondary amines"", ""Secondary carboxylic acid amides"", ""Tertiary alcohols"", ""Tertiary carboxylic acid amides"", ""Tetrahydrofurans"", ""Thiazolidines"", ""Thioethers"", ""Thiohemiaminal derivatives""]"
71311919,NotAvailable,predicted_chebi_terms: []
71311919,NotAvailable,predicted_lipidmaps_terms: []
71311919,NotAvailable,Classification_version: 2.1
71312131,CHEMONTID:0000000,Kingdom: Organic compounds
71312131,CHEMONTID:0004603,Superclass: Organic oxygen compounds
71312131,CHEMONTID:0000323,Class: Organooxygen compounds
71312131,CHEMONTID:0000011,Subclass: Carbohydrates and carbohydrate conjugates
71312131,CHEMONTID:0002105,Intermediate_nodes: Glycosyl compounds
71312131,CHEMONTID:0002207,Direct_parent: O-glycosyl compounds
71312131,CHEMONTID:0001542,alternative_parents: Disaccharides
71312131,CHEMONTID:0002012,alternative_parents: Oxanes
71312131,CHEMONTID:0001661,alternative_parents: Secondary alcohols
71312131,CHEMONTID:0004140,alternative_parents: Oxacyclic compounds
71312131,CHEMONTID:0001167,alternative_parents: Dialkyl ethers
71312131,CHEMONTID:0001656,alternative_parents: Acetals
71312131,CHEMONTID:0000286,alternative_parents: Primary alcohols
71312131,CHEMONTID:0004150,alternative_parents: Hydrocarbon derivatives
71312131,NotAvailable,mMlecular_framework: Aliphatic heteromonocyclic compounds
71312131,NotAvailable,"Substituents: [""O-glycosyl compound"", ""Disaccharide"", ""Oxane"", ""Secondary alcohol"", ""Oxacycle"", ""Organoheterocyclic compound"", ""Ether"", ""Dialkyl ether"", ""Acetal"", ""Hydrocarbon derivative"", ""Primary alcohol"", ""Alcohol"", ""Aliphatic heteromonocyclic compound""]"
71312131,NotAvailable,External_descriptors: []
71312131,NotAvailable,"Ancestors: [""Acetals"", ""Alcohols and polyols"", ""Carbohydrates and carbohydrate conjugates"", ""Chemical entities"", ""Dialkyl ethers"", ""Disaccharides"", ""Ethers"", ""Glycosyl compounds"", ""Hydrocarbon derivatives"", ""O-glycosyl compounds"", ""Organic compounds"", ""Organic oxygen compounds"", ""Organoheterocyclic compounds"", ""Organooxygen compounds"", ""Oxacyclic compounds"", ""Oxanes"", ""Primary alcohols"", ""Secondary alcohols""]"
71312131,NotAvailable,"predicted_chebi_terms: [""disaccharide (CHEBI:36233)"", ""oxanes (CHEBI:46942)"", ""secondary alcohol (CHEBI:35681)"", ""oxacycle (CHEBI:38104)"", ""ether (CHEBI:25698)"", ""acetal (CHEBI:59769)"", ""primary alcohol (CHEBI:15734)"", ""organic molecule (CHEBI:72695)"", ""glycoside (CHEBI:24400)"", ""chemical entity (CHEBI:24431)"", ""oxygen molecular entity (CHEBI:25806)"", ""organic molecular entity (CHEBI:50860)"", ""organooxygen compound (CHEBI:36963)"", ""carbohydrates and carbohydrate derivatives (CHEBI:78616)"", ""organic heterocyclic compound (CHEBI:24532)"", ""polyol (CHEBI:26191)"", ""organic hydroxy compound (CHEBI:33822)"", ""alcohol (CHEBI:30879)""]"
71312131,NotAvailable,predicted_lipidmaps_terms: []
71312131,NotAvailable,Classification_version: 2.1
71312545,CHEMONTID:0000000,Kingdom: Organic compounds
71312545,CHEMONTID:0000261,Superclass: Phenylpropanoids and polyketides
71312545,CHEMONTID:0002551,Class: Phenylpropanoic acids
